id,date,annee,type,pays,latitude,longitude
NIG31780,17-Jun-23,2023,Violence against civilians,Nigeria,11.076,9.5647
NIG31787,17-Jun-23,2023,Strategic developments,Nigeria,11.0333,9.0667
BFO10060,16-Jun-23,2023,Battles,Burkina Faso,12.9363,-2.641
BFO10061,16-Jun-23,2023,Battles,Burkina Faso,12.9256,-2.7163
BFO10067,16-Jun-23,2023,Violence against civilians,Burkina Faso,11.7205,-3.837
BFO10071,16-Jun-23,2023,Violence against civilians,Burkina Faso,12.9539,-2.3398
BFO10075,16-Jun-23,2023,Strategic developments,Burkina Faso,14.3656,-0.0919
BFO10078,16-Jun-23,2023,Strategic developments,Burkina Faso,14.3416,-0.4161
BFO10086,16-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.2144,0.2417
CDI2851,16-Jun-23,2023,Protests,Ivory Coast,7.6833,-5.0167
GUI2538,16-Jun-23,2023,Protests,Guinea,9.4795,-13.7523
MLI30320,16-Jun-23,2023,Violence against civilians,Mali,13.8162,-3.4418
NIG31590,16-Jun-23,2023,Battles,Nigeria,4.8925,6.8713
NIG31601,16-Jun-23,2023,Battles,Nigeria,11.0441,12.6566
NIG31654,16-Jun-23,2023,Protests,Nigeria,6.3351,5.6275
CPV188,16-Jun-23,2023,Riots,Cape Verde,16.9031,-24.9436
BFO10105,16-Jun-23,2023,Violence against civilians,Burkina Faso,10.2993,-3.5297
GHA1806,16-Jun-23,2023,Riots,Ghana,5.1075,-1.2431
NIG31661,16-Jun-23,2023,Violence against civilians,Nigeria,4.9321,6.3055
NIG31668,16-Jun-23,2023,Violence against civilians,Nigeria,12.1437,6.7429
NIG31672,16-Jun-23,2023,Explosions/Remote violence,Nigeria,12.3611,13.8246
NIG31685,16-Jun-23,2023,Battles,Nigeria,5.8611,7.3737
NIG31690,16-Jun-23,2023,Violence against civilians,Nigeria,9.5333,8.9
NIG31697,16-Jun-23,2023,Violence against civilians,Nigeria,10.536,7.494
NIR30047,16-Jun-23,2023,Explosions/Remote violence,Niger,13.1836,12.4611
SEN1809,16-Jun-23,2023,Protests,Senegal,12.55,-12.1833
SEN1811,16-Jun-23,2023,Protests,Senegal,14.7915,-16.9256
SEN1812,16-Jun-23,2023,Protests,Senegal,14.9744,-16.9397
BEN1023,16-Jun-23,2023,Riots,Benin,10.9173,1.9442
BEN1027,16-Jun-23,2023,Strategic developments,Benin,10.6212,1.2665
NIR30066,16-Jun-23,2023,Violence against civilians,Niger,13.6669,13.1198
NIR30074,16-Jun-23,2023,Violence against civilians,Niger,14.5254,0.6184
BFO10066,15-Jun-23,2023,Violence against civilians,Burkina Faso,11.7212,1.7641
BFO10068,15-Jun-23,2023,Violence against civilians,Burkina Faso,11.1772,-4.2979
BFO10073,15-Jun-23,2023,Strategic developments,Burkina Faso,14.04,-0.03
BFO10074,15-Jun-23,2023,Strategic developments,Burkina Faso,14.1874,-0.239
BFO10082,15-Jun-23,2023,Protests,Burkina Faso,10.33,-3.18
MAA1623,15-Jun-23,2023,Protests,Mauritania,20.9434,-17.038
MLI30301,15-Jun-23,2023,Violence against civilians,Mali,13.7343,-6.1934
MLI30308,15-Jun-23,2023,Battles,Mali,14.2092,-5.4608
MLI30324,15-Jun-23,2023,Violence against civilians,Mali,13.9131,-6.3433
MLI30328,15-Jun-23,2023,Strategic developments,Mali,13.7407,-3.6264
MLI30333,15-Jun-23,2023,Strategic developments,Mali,12.9545,-11.2115
NIG31615,15-Jun-23,2023,Violence against civilians,Nigeria,11.7517,13.1015
NIG31635,15-Jun-23,2023,Violence against civilians,Nigeria,7.85,9.7833
NIG31649,15-Jun-23,2023,Protests,Nigeria,6.4456,3.3592
NIG31652,15-Jun-23,2023,Protests,Nigeria,6.6143,3.3244
NIG31653,15-Jun-23,2023,Protests,Nigeria,6.3351,5.6275
NIG31658,15-Jun-23,2023,Protests,Nigeria,5.5167,5.75
NIG31659,15-Jun-23,2023,Protests,Nigeria,7.2526,5.1931
BFO10054,15-Jun-23,2023,Battles,Burkina Faso,13.1898,-0.9362
MLI30378,15-Jun-23,2023,Strategic developments,Mali,15.8672,0.2237
NIG31587,15-Jun-23,2023,Violence against civilians,Nigeria,7.2295,7.9282
NIG31677,15-Jun-23,2023,Battles,Nigeria,11.9302,7.4127
NIG31706,15-Jun-23,2023,Violence against civilians,Nigeria,9.5333,8.9
NIG31710,15-Jun-23,2023,Violence against civilians,Nigeria,8.9414,7.0919
BEN1026,15-Jun-23,2023,Violence against civilians,Benin,10.042,3.3815
BFO10059,15-Jun-23,2023,Battles,Burkina Faso,13.2421,-0.7651
BFO10165,15-Jun-23,2023,Strategic developments,Burkina Faso,13.0675,-2.6829
BFO10166,15-Jun-23,2023,Strategic developments,Burkina Faso,13.042,-2.6759
BFO10174,15-Jun-23,2023,Violence against civilians,Burkina Faso,13.4417,0.5264
NIG31769,15-Jun-23,2023,Violence against civilians,Nigeria,5.6333,6.8666
BFO10050,14-Jun-23,2023,Explosions/Remote violence,Burkina Faso,13.6448,-0.6115
BFO10058,14-Jun-23,2023,Battles,Burkina Faso,10.6889,-3.7285
BFO10065,14-Jun-23,2023,Violence against civilians,Burkina Faso,13.21,-2.36
BFO10079,14-Jun-23,2023,Strategic developments,Burkina Faso,12.4219,-2.9302
BFO10085,14-Jun-23,2023,Explosions/Remote violence,Burkina Faso,13.6011,-1.702
BFO10087,14-Jun-23,2023,Battles,Burkina Faso,11.0811,0.7233
MAA1622,14-Jun-23,2023,Protests,Mauritania,18.0801,-15.9777
NIG31564,14-Jun-23,2023,Violence against civilians,Nigeria,9.1413,7.3526
NIG31591,14-Jun-23,2023,Explosions/Remote violence,Nigeria,13.6169,13.2644
NIG31643,14-Jun-23,2023,Strategic developments,Nigeria,6.6143,3.3244
NIG31651,14-Jun-23,2023,Protests,Nigeria,4.7774,7.0134
NIG31657,14-Jun-23,2023,Protests,Nigeria,9.0833,7.5333
SIE5120,14-Jun-23,2023,Strategic developments,Sierra Leone,8.4871,-13.2356
MLI30368,14-Jun-23,2023,Violence against civilians,Mali,15.4729,0.6941
MLI30398,14-Jun-23,2023,Strategic developments,Mali,12.1583,-5.6202
NIG31586,14-Jun-23,2023,Violence against civilians,Nigeria,9.9285,8.8921
NIG31662,14-Jun-23,2023,Violence against civilians,Nigeria,6.6096,3.3566
NIR30051,14-Jun-23,2023,Violence against civilians,Niger,13.6005,13.2302
NIR30059,14-Jun-23,2023,Strategic developments,Niger,14.7613,0.6381
NIR30060,14-Jun-23,2023,Strategic developments,Niger,13.1167,1.8
NIR30061,14-Jun-23,2023,Strategic developments,Niger,16.9172,4.4544
BEN1019,14-Jun-23,2023,Violence against civilians,Benin,10.8403,1.1199
MLI30456,14-Jun-23,2023,Explosions/Remote violence,Mali,15.0766,-2.2198
BFO10064,13-Jun-23,2023,Violence against civilians,Burkina Faso,13.3025,-1.5786
MLI30310,13-Jun-23,2023,Battles,Mali,15.2293,-9.5928
MLI30312,13-Jun-23,2023,Battles,Mali,15.3799,0.4804
MLI30315,13-Jun-23,2023,Strategic developments,Mali,14.4891,-4.1928
MLI30332,13-Jun-23,2023,Strategic developments,Mali,15.6597,0.5022
MLI30336,13-Jun-23,2023,Strategic developments,Mali,14.9614,0.6932
MLI30339,13-Jun-23,2023,Strategic developments,Mali,14.3724,-4.157
MLI30340,13-Jun-23,2023,Strategic developments,Mali,14.3753,-4.2335
MLI30345,13-Jun-23,2023,Battles,Mali,18.44,1.41
MLI30346,13-Jun-23,2023,Strategic developments,Mali,13.5531,-5.9517
MLI30347,13-Jun-23,2023,Strategic developments,Mali,15.1787,0.7238
NIG31583,13-Jun-23,2023,Violence against civilians,Nigeria,4.8816,6.8625
NIG31584,13-Jun-23,2023,Violence against civilians,Nigeria,7.5887,8.2087
NIG31585,13-Jun-23,2023,Violence against civilians,Nigeria,8.6167,4.3833
NIG31597,13-Jun-23,2023,Battles,Nigeria,8.4904,4.3443
NIG31602,13-Jun-23,2023,Battles,Nigeria,7.5705,8.5994
NIG31648,13-Jun-23,2023,Protests,Nigeria,11.7594,9.3392
NIG31650,13-Jun-23,2023,Protests,Nigeria,7.7667,4.5667
SIE5115,13-Jun-23,2023,Protests,Sierra Leone,8.4871,-13.2356
SIE5116,13-Jun-23,2023,Protests,Sierra Leone,8.7331,-12.7691
SIE5117,13-Jun-23,2023,Protests,Sierra Leone,9.2458,-12.1165
SIE5118,13-Jun-23,2023,Protests,Sierra Leone,8.4386,-13.1633
SIE5119,13-Jun-23,2023,Strategic developments,Sierra Leone,8.4871,-13.2356
MLI30361,13-Jun-23,2023,Battles,Mali,15.2238,0.2925
MLI30362,13-Jun-23,2023,Battles,Mali,13.155,-7.9544
MLI30402,13-Jun-23,2023,Riots,Mali,10.9764,-8.0538
NIG31669,13-Jun-23,2023,Violence against civilians,Nigeria,12.5898,6.5779
NIR30053,13-Jun-23,2023,Violence against civilians,Niger,14.2808,13.1988
NIR30057,13-Jun-23,2023,Violence against civilians,Niger,13.2755,12.5744
NIR30062,13-Jun-23,2023,Strategic developments,Niger,13.32,12.61
NIG31565,13-Jun-23,2023,Riots,Nigeria,9.6139,6.5569
BFO10051,12-Jun-23,2023,Battles,Burkina Faso,14.5832,0.1265
BFO10052,12-Jun-23,2023,Battles,Burkina Faso,14.7413,-0.3969
BFO10057,12-Jun-23,2023,Battles,Burkina Faso,12.9503,-2.717
BFO10081,12-Jun-23,2023,Protests,Burkina Faso,12.3703,-1.5247
BFO10083,12-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.9762,-4.5686
BFO10084,12-Jun-23,2023,Explosions/Remote violence,Burkina Faso,12.3111,1.6559
GHA1804,12-Jun-23,2023,Protests,Ghana,9.0834,-1.8182
GUI2540,12-Jun-23,2023,Protests,Guinea,11.3182,-12.2833
MAA1621,12-Jun-23,2023,Protests,Mauritania,18.0801,-15.9777
MLI30304,12-Jun-23,2023,Violence against civilians,Mali,14.2223,-4.4959
MLI30314,12-Jun-23,2023,Strategic developments,Mali,14.4443,-7.534
MLI30329,12-Jun-23,2023,Strategic developments,Mali,13.7211,-3.7089
NIG31582,12-Jun-23,2023,Violence against civilians,Nigeria,4.8256,8.2344
NIG31605,12-Jun-23,2023,Battles,Nigeria,11.7589,5.4583
NIG31606,12-Jun-23,2023,Battles,Nigeria,11.8407,5.3902
NIG31607,12-Jun-23,2023,Riots,Nigeria,10.5418,7.5274
NIG31610,12-Jun-23,2023,Battles,Nigeria,4.7357,7.0823
NIG31634,12-Jun-23,2023,Violence against civilians,Nigeria,5.4593,7.3354
NIG31637,12-Jun-23,2023,Violence against civilians,Nigeria,12.1952,6.0676
NIG31655,12-Jun-23,2023,Protests,Nigeria,8.4833,8.5167
SIE5114,12-Jun-23,2023,Protests,Sierra Leone,8.4871,-13.2356
MLI30369,12-Jun-23,2023,Riots,Mali,11.131,-7.9505
MLI30400,12-Jun-23,2023,Riots,Mali,11.2991,-8.1641
NIG31674,12-Jun-23,2023,Battles,Nigeria,12.024,13.9165
NIG31675,12-Jun-23,2023,Battles,Nigeria,12.4517,7.4981
NIG31699,12-Jun-23,2023,Violence against civilians,Nigeria,12.3778,7.377
NIG31716,12-Jun-23,2023,Strategic developments,Nigeria,13.5552,6.3116
NIG31727,12-Jun-23,2023,Explosions/Remote violence,Nigeria,12.6786,13.6079
NIR30050,12-Jun-23,2023,Violence against civilians,Niger,13.0625,7.1668
NIR30052,12-Jun-23,2023,Violence against civilians,Niger,13.6148,13.0568
NIR30054,12-Jun-23,2023,Violence against civilians,Niger,13.2685,12.4867
NIR30055,12-Jun-23,2023,Battles,Niger,14.7326,0.9109
NIR30056,12-Jun-23,2023,Violence against civilians,Niger,14.5533,1.3357
BEN1011,12-Jun-23,2023,Riots,Benin,10.406,0.9437
BEN1022,12-Jun-23,2023,Strategic developments,Benin,10.8306,1.0259
BFO10146,12-Jun-23,2023,Violence against civilians,Burkina Faso,14.04,-0.03
BFO10053,11-Jun-23,2023,Battles,Burkina Faso,13.1947,-1.1111
BFO10062,11-Jun-23,2023,Violence against civilians,Burkina Faso,13.7511,0.2181
BFO10070,11-Jun-23,2023,Violence against civilians,Burkina Faso,14.04,-0.03
BFO10077,11-Jun-23,2023,Strategic developments,Burkina Faso,12.5281,-2.8692
BFO10080,11-Jun-23,2023,Strategic developments,Burkina Faso,13.7511,0.2181
GUI2539,11-Jun-23,2023,Riots,Guinea,8.08,-8.48
MLI30306,11-Jun-23,2023,Battles,Mali,14.1113,-4.078
MLI30311,11-Jun-23,2023,Battles,Mali,14.6308,-10.0661
MLI30327,11-Jun-23,2023,Violence against civilians,Mali,15.2478,-7.267
MLI30331,11-Jun-23,2023,Strategic developments,Mali,14.0775,-3.5159
MLI30344,11-Jun-23,2023,Explosions/Remote violence,Mali,15.2478,-7.267
NIG31566,11-Jun-23,2023,Riots,Nigeria,9.2,12.4833
NIG31570,11-Jun-23,2023,Violence against civilians,Nigeria,10.576,8.1509
NIG31580,11-Jun-23,2023,Violence against civilians,Nigeria,11.076,9.5647
NIG31581,11-Jun-23,2023,Violence against civilians,Nigeria,9.1574,9.0479
NIG31612,11-Jun-23,2023,Battles,Nigeria,5.7902,6.1047
NIG31620,11-Jun-23,2023,Violence against civilians,Nigeria,11.9574,14.4002
NIG31627,11-Jun-23,2023,Violence against civilians,Nigeria,9.6368,8.7569
NIG31628,11-Jun-23,2023,Violence against civilians,Nigeria,9.55,8.8
NIG31629,11-Jun-23,2023,Violence against civilians,Nigeria,9.6243,8.8483
NIG31630,11-Jun-23,2023,Violence against civilians,Nigeria,9.55,8.75
NIG31631,11-Jun-23,2023,Violence against civilians,Nigeria,11.2426,9.3501
NIG31632,11-Jun-23,2023,Violence against civilians,Nigeria,7.4605,6.6947
NIG31633,11-Jun-23,2023,Violence against civilians,Nigeria,9.5333,8.9
NIR30042,11-Jun-23,2023,Violence against civilians,Niger,13.8243,13.1872
SIE5110,11-Jun-23,2023,Strategic developments,Sierra Leone,8.9032,-12.5176
SIE5111,11-Jun-23,2023,Strategic developments,Sierra Leone,8.5403,-12.1978
NIG31664,11-Jun-23,2023,Violence against civilians,Nigeria,11.0886,7.6974
NIG31673,11-Jun-23,2023,Battles,Nigeria,13.213,5.2632
NIG31704,11-Jun-23,2023,Violence against civilians,Nigeria,13.729,5.2976
NIG31715,11-Jun-23,2023,Violence against civilians,Nigeria,13.0753,6.5105
NIR30043,11-Jun-23,2023,Violence against civilians,Niger,13.2114,12.0241
BEN1020,11-Jun-23,2023,Violence against civilians,Benin,11.0251,0.9479
NIR30079,11-Jun-23,2023,Strategic developments,Niger,14.6806,1.9508
NIR30080,11-Jun-23,2023,Strategic developments,Niger,14.4279,1.8841
BFO10047,10-Jun-23,2023,Battles,Burkina Faso,12.7384,-3.8677
BFO10055,10-Jun-23,2023,Battles,Burkina Faso,14.3108,-1.7077
BFO10056,10-Jun-23,2023,Battles,Burkina Faso,13.3395,-0.7277
BFO10063,10-Jun-23,2023,Violence against civilians,Burkina Faso,12.5281,-2.8692
BFO10072,10-Jun-23,2023,Violence against civilians,Burkina Faso,11.0811,0.7233
GHA1802,10-Jun-23,2023,Battles,Ghana,5.5156,-0.3817
MLI30305,10-Jun-23,2023,Battles,Mali,14.2092,-5.4608
MLI30309,10-Jun-23,2023,Battles,Mali,14.6809,-5.9972
MLI30313,10-Jun-23,2023,Strategic developments,Mali,13.9241,-6.0448
MLI30316,10-Jun-23,2023,Violence against civilians,Mali,16.4476,2.6576
MLI30319,10-Jun-23,2023,Violence against civilians,Mali,14.4965,-4.9091
MLI30323,10-Jun-23,2023,Violence against civilians,Mali,14.0953,-6.0458
MLI30326,10-Jun-23,2023,Violence against civilians,Mali,16.7518,2.2082
MLI30343,10-Jun-23,2023,Explosions/Remote violence,Mali,14.0953,-6.0458
NIG31579,10-Jun-23,2023,Violence against civilians,Nigeria,5.4899,6.0074
NIG31599,10-Jun-23,2023,Battles,Nigeria,12.6786,13.6079
NIG31608,10-Jun-23,2023,Battles,Nigeria,9.8882,6.1189
NIG31609,10-Jun-23,2023,Battles,Nigeria,10.5328,6.4422
NIG31611,10-Jun-23,2023,Battles,Nigeria,9.9254,6.1338
NIG31616,10-Jun-23,2023,Battles,Nigeria,10.2435,5.4676
NIG31617,10-Jun-23,2023,Battles,Nigeria,10.0706,6.1906
NIG31656,10-Jun-23,2023,Protests,Nigeria,6.7641,3.4884
NIR30036,10-Jun-23,2023,Violence against civilians,Niger,13.32,12.61
NIG31700,10-Jun-23,2023,Violence against civilians,Nigeria,12.7515,7.2447
NIG31703,10-Jun-23,2023,Violence against civilians,Nigeria,10.1337,6.0248
MLI30303,10-Jun-23,2023,Violence against civilians,Mali,16.2229,-3.246
BFO10016,9-Jun-23,2023,Violence against civilians,Burkina Faso,12.9608,-2.6384
BFO10031,9-Jun-23,2023,Violence against civilians,Burkina Faso,12.6598,-3.4948
BFO10046,9-Jun-23,2023,Explosions/Remote violence,Burkina Faso,13.4151,-0.541
MLI30259,9-Jun-23,2023,Strategic developments,Mali,14.6052,-6.8942
MLI30260,9-Jun-23,2023,Violence against civilians,Mali,16.2717,-0.0447
MLI30261,9-Jun-23,2023,Explosions/Remote violence,Mali,14.6549,-6.0007
MLI30262,9-Jun-23,2023,Explosions/Remote violence,Mali,14.6078,-6.043
MLI30267,9-Jun-23,2023,Violence against civilians,Mali,13.8272,-3.771
MLI30275,9-Jun-23,2023,Violence against civilians,Mali,15.8196,-1.2911
MLI30288,9-Jun-23,2023,Strategic developments,Mali,14.2092,-5.4608
NIG31559,9-Jun-23,2023,Protests,Nigeria,10.5222,7.4383
NIR30027,9-Jun-23,2023,Battles,Niger,21.7452,9.067
SEN1788,9-Jun-23,2023,Protests,Senegal,14.6667,-17.4441
BFO10034,9-Jun-23,2023,Battles,Burkina Faso,13.6095,-0.6487
GUI2541,9-Jun-23,2023,Protests,Guinea,9.3666,-9.5667
MLI30250,9-Jun-23,2023,Battles,Mali,14.2617,-10.114
MLI30252,9-Jun-23,2023,Battles,Mali,16.8349,-2.5319
MLI30302,9-Jun-23,2023,Violence against civilians,Mali,14.6527,-1.7781
MLI30307,9-Jun-23,2023,Battles,Mali,14.0521,-5.0639
MLI30334,9-Jun-23,2023,Strategic developments,Mali,14.99,-1.87
NIG31569,9-Jun-23,2023,Explosions/Remote violence,Nigeria,11.084,13.6925
NIG31578,9-Jun-23,2023,Violence against civilians,Nigeria,8.1833,4.9333
NIG31604,9-Jun-23,2023,Battles,Nigeria,11.2803,7.4173
NIG31622,9-Jun-23,2023,Violence against civilians,Nigeria,7.5705,8.5994
NIG31626,9-Jun-23,2023,Violence against civilians,Nigeria,6.8107,3.4366
NIG31647,9-Jun-23,2023,Strategic developments,Nigeria,6.7641,3.4884
NIR30037,9-Jun-23,2023,Strategic developments,Niger,13.6987,13.3095
NIR30039,9-Jun-23,2023,Violence against civilians,Niger,13.6987,13.3095
SIE5108,9-Jun-23,2023,Strategic developments,Sierra Leone,7.66,-12.35
SIE5109,9-Jun-23,2023,Strategic developments,Sierra Leone,8.4871,-13.2356
SIE5112,9-Jun-23,2023,Riots,Sierra Leone,7.8767,-11.1899
SIE5113,9-Jun-23,2023,Riots,Sierra Leone,8.703,-10.915
TOG8753,9-Jun-23,2023,Battles,Togo,10.943,0.8501
NIG31663,9-Jun-23,2023,Violence against civilians,Nigeria,12.6878,7.1958
NIG31670,9-Jun-23,2023,Violence against civilians,Nigeria,12.5898,6.5779
NIG31681,9-Jun-23,2023,Battles,Nigeria,13.2949,5.8587
NIG31686,9-Jun-23,2023,Battles,Nigeria,9.0833,7.5333
NIG31701,9-Jun-23,2023,Violence against civilians,Nigeria,12.4517,7.4981
NIG31705,9-Jun-23,2023,Violence against civilians,Nigeria,12.9266,5.6012
BEN1024,9-Jun-23,2023,Explosions/Remote violence,Benin,11.0251,0.9479
BEN1025,9-Jun-23,2023,Violence against civilians,Benin,11.8682,3.3833
BEN1029,9-Jun-23,2023,Explosions/Remote violence,Benin,11.0251,0.9479
BFO10010,8-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.5013,0.1403
BFO10011,8-Jun-23,2023,Explosions/Remote violence,Burkina Faso,13.6468,-2.813
BFO10012,8-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.5399,0.1142
BFO9993,8-Jun-23,2023,Battles,Burkina Faso,11.0811,0.7233
GHA1799,8-Jun-23,2023,Protests,Ghana,6.6008,0.4713
GUI2535,8-Jun-23,2023,Riots,Guinea,10.3833,-12.0833
GUI2537,8-Jun-23,2023,Protests,Guinea,7.7472,-8.8238
MLI30273,8-Jun-23,2023,Violence against civilians,Mali,14.5608,-4.6746
NIG31475,8-Jun-23,2023,Battles,Nigeria,5.074,6.6535
NIG31545,8-Jun-23,2023,Explosions/Remote violence,Nigeria,11.3152,12.4731
NIG31555,8-Jun-23,2023,Protests,Nigeria,6.3351,5.6275
NIG31556,8-Jun-23,2023,Protests,Nigeria,4.8466,6.9288
SEN1795,8-Jun-23,2023,Protests,Senegal,12.5778,-15.8722
BFO10048,8-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.377,-0.2912
BFO10049,8-Jun-23,2023,Explosions/Remote violence,Burkina Faso,13.7133,-1.1791
BFO10076,8-Jun-23,2023,Strategic developments,Burkina Faso,11.77,-0.36
MLI30247,8-Jun-23,2023,Battles,Mali,15.4082,-10.2255
MLI30257,8-Jun-23,2023,Violence against civilians,Mali,16.2717,-0.0447
MLI30281,8-Jun-23,2023,Strategic developments,Mali,14.9441,-3.8904
MLI30318,8-Jun-23,2023,Violence against civilians,Mali,14.6117,-4.7766
MLI30337,8-Jun-23,2023,Strategic developments,Mali,14.2092,-5.4608
MLI30338,8-Jun-23,2023,Strategic developments,Mali,14.2865,-5.5007
NIG31568,8-Jun-23,2023,Violence against civilians,Nigeria,6.5062,7.1002
NIG31577,8-Jun-23,2023,Violence against civilians,Nigeria,7.5,9.3333
NIG31600,8-Jun-23,2023,Battles,Nigeria,11.8312,13.1517
NIR30038,8-Jun-23,2023,Battles,Niger,13.2052,12.4193
NIR30044,8-Jun-23,2023,Violence against civilians,Niger,14.1708,4.589
NIR30045,8-Jun-23,2023,Riots,Niger,14.0331,4.3845
SIE5107,8-Jun-23,2023,Strategic developments,Sierra Leone,8.4871,-13.2356
BEN1021,8-Jun-23,2023,Violence against civilians,Benin,11.8706,2.5781
NIR30081,8-Jun-23,2023,Strategic developments,Niger,14.6003,1.0381
BFO10003,7-Jun-23,2023,Battles,Burkina Faso,14.5832,0.1265
BFO10013,7-Jun-23,2023,Violence against civilians,Burkina Faso,14.44,-0.24
BFO10019,7-Jun-23,2023,Violence against civilians,Burkina Faso,12.0731,1.7884
BFO10032,7-Jun-23,2023,Violence against civilians,Burkina Faso,10.2552,-4.8816
BFO10043,7-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.2144,0.2417
BFO10044,7-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.5399,0.1142
BFO10045,7-Jun-23,2023,Explosions/Remote violence,Burkina Faso,11.2304,0.1499
BFO9992,7-Jun-23,2023,Battles,Burkina Faso,13.252,-2.4116
GUI2533,7-Jun-23,2023,Battles,Guinea,11.8166,-10.05
MLI30245,7-Jun-23,2023,Battles,Mali,13.8513,-4.4798
MLI30270,7-Jun-23,2023,Violence against civilians,Mali,16.1137,-0.8606
MLI30277,7-Jun-23,2023,Violence against civilians,Mali,16.2717,-0.0447
MLI30289,7-Jun-23,2023,Strategic developments,Mali,15.995,0.1318
NIG31494,7-Jun-23,2023,Battles,Nigeria,8.7725,6.993
NIG31508,7-Jun-23,2023,Violence against civilians,Nigeria,13,7.1166
NIG31509,7-Jun-23,2023,Violence against civilians,Nigeria,6.3351,5.6275
NIG31540,7-Jun-23,2023,Riots,Nigeria,5.8538,6.8603
NIG31562,7-Jun-23,2023,Violence against civilians,Nigeria,9.2,12.4833
MLI30300,7-Jun-23,2023,Battles,Mali,14.192,-3.593
MLI30342,7-Jun-23,2023,Explosions/Remote violence,Mali,14.2526,-5.993
NIG31500,7-Jun-23,2023,Violence against civilians,Nigeria,11.6345,7.0109
NIG31573,7-Jun-23,2023,Violence against civilians,Nigeria,13.3635,5.5792
NIG31589,7-Jun-23,2023,Strategic developments,Nigeria,11.8312,13.1517
NIG31603,7-Jun-23,2023,Battles,Nigeria,10.503,11.8433
NIG31625,7-Jun-23,2023,Violence against civilians,Nigeria,6.7994,7.0914
NIG31638,7-Jun-23,2023,Explosions/Remote violence,Nigeria,13.6746,13.3395
NIG31639,7-Jun-23,2023,Strategic developments,Nigeria,4.7774,7.0134
NIG31640,7-Jun-23,2023,Strategic developments,Nigeria,6.2006,6.7339
NIG31641,7-Jun-23,2023,Strategic developments,Nigeria,4.9247,6.2642
NIG31645,7-Jun-23,2023,Strategic developments,Nigeria,13.3217,5.6384
NIG31646,7-Jun-23,2023,Strategic developments,Nigeria,13.2003,6.4071
NIR30041,7-Jun-23,2023,Violence against civilians,Niger,14.931,3.6475
SEN1807,7-Jun-23,2023,Strategic developments,Senegal,14.6667,-17.4441
